EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,Education,EducationField,HireDate,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,MonthlyIncome,PercentSalaryHike,PerformanceRating,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,RelationshipSatisfaction,JobInvolvement,OverTime,BusinessTravel,DistanceFromHome,StockOptionLevel,TrainingTimesLastYear,Attrition,ExitDate,Exit_Reason_HR_Recorded,Retention_Attempted,Retention_Action_Taken,Retained,Retention_Outcome_Reason,Year,Reason_Category
107503,50,Male,Single,IT,Data Scientist,2,1,Life Sciences,2024-05-26,29,9,5,0,4,2,78498,17,3,4,4,3,3,4,Yes,Travel_Rarely,5,2,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2024,Not Applicable
107504,40,Female,Married,IT,Software Engineer,5,2,Medical,2016-10-16,22,19,10,1,18,6,77222,18,3,4,2,3,2,1,Yes,Travel_Frequently,10,3,3,Yes,,Employee requested a salary hike due to competitive market pay standards.,No,Not Applicable,Not Applicable,Employee did not resign,2016,Compensation & Benefits
107505,50,Female,Single,R&D,Laboratory Technician,4,3,Technical Degree,2019-05-05,26,14,12,6,7,6,33656,10,3,2,2,2,1,1,No,Travel_Rarely,34,1,6,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2019,Not Applicable
107506,38,Male,Married,HR,Recruiter,5,4,Business,2022-01-16,20,17,3,2,11,4,113083,12,3,3,4,2,1,1,Yes,Travel_Frequently,15,3,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2022,Not Applicable
107507,27,Female,Married,IT,Data Analyst,3,1,Medical,2020-10-30,5,3,1,0,1,1,117359,24,3,2,2,4,1,4,Yes,Travel_Rarely,32,0,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
107508,50,Male,Married,Finance,Finance Manager,3,3,Marketing,2018-06-15,32,23,12,1,6,6,65492,22,2,4,1,2,4,2,No,Travel_Frequently,16,3,3,Yes,,Workload burnout from overtime working hours.,No,Not Applicable,Not Applicable,Employee did not resign,2018,Work-Life Balance
107509,45,Female,Married,Finance,Finance Manager,4,4,Business,2018-08-04,22,8,6,2,4,5,87944,23,3,4,1,3,4,4,No,Non-Travel,3,3,0,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2018,Not Applicable
107510,39,Female,Married,IT,IT Support,4,2,Life Sciences,2020-10-15,17,6,3,1,3,4,68831,23,2,2,3,1,2,4,No,Travel_Rarely,10,1,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
107511,35,Male,Married,Finance,Financial Analyst,4,1,Other,2022-08-12,12,7,1,1,6,5,63163,16,3,3,2,2,3,1,No,Travel_Frequently,7,2,2,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2022,Not Applicable
107512,34,Male,Divorced,Finance,Finance Manager,1,4,Other,2022-04-09,14,4,1,0,3,4,75488,17,3,4,3,3,3,4,Yes,Travel_Frequently,24,1,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2022,Not Applicable
107513,39,Male,Married,HR,Recruiter,2,4,Computer Science,2022-02-15,15,10,2,5,2,4,73955,18,1,3,3,2,3,2,Yes,Non-Travel,19,2,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2022,Not Applicable
107514,31,Female,Married,Marketing,Content Strategist,3,2,Other,2016-04-08,7,1,0,0,0,2,110417,17,3,4,2,3,4,2,No,Travel_Rarely,39,1,4,Yes,2020-08-17,Cited poor team dynamics and lack of support from supervisor.,No,Not Applicable,No,No retention conversation held before exit,2016,Management & Culture
107515,32,Male,Married,Sales,Sales Manager,4,5,Medical,2024-02-05,11,3,1,0,1,5,75364,22,4,3,2,2,1,1,No,Travel_Frequently,29,0,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2024,Not Applicable
107516,31,Female,Single,Sales,Sales Manager,5,5,Medical,2019-12-14,9,3,1,0,2,5,118443,18,3,2,3,2,4,1,No,Non-Travel,35,2,4,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2019,Not Applicable
107517,21,Male,Married,IT,Data Analyst,2,1,Computer Science,2024-11-24,1,0,0,0,0,6,52612,12,3,4,4,4,4,4,No,Travel_Rarely,27,0,1,Yes,2025-04-24,Cited lack of skill development opportunities.,Yes,Promotion,Yes,Action directly addressed root cause of dissatisfaction,2024,Other
107518,57,Male,Married,Finance,Financial Analyst,4,3,Medical,2016-10-10,34,10,9,4,7,0,115262,22,4,4,3,3,2,3,No,Non-Travel,7,2,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
107519,30,Male,Single,R&D,Laboratory Technician,4,4,Business,2018-07-07,8,6,4,3,4,1,89048,12,3,4,3,4,3,3,No,Travel_Rarely,28,3,3,Yes,,Underutilized skills in current project assignment.,No,Not Applicable,Not Applicable,Employee did not resign,2018,Role Mismatch
107520,27,Male,Single,Finance,Finance Manager,2,2,Human Resources,2020-11-13,8,4,3,0,3,0,105665,11,3,3,4,4,1,2,Yes,Travel_Rarely,30,0,4,Yes,,Personal matters and emergency led to resignation.,No,Not Applicable,Not Applicable,Employee did not resign,2020,Personal & Non-Negotiable
107521,26,Male,Single,Sales,Sales Executive,1,1,Marketing,2016-07-15,6,2,0,0,0,0,75026,19,4,3,4,4,1,2,Yes,Travel_Frequently,15,3,4,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
107522,59,Male,Divorced,Finance,Financial Analyst,4,1,Technical Degree,2020-03-21,39,17,9,5,3,4,70807,12,1,4,1,4,1,1,Yes,Travel_Frequently,3,0,2,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
107523,39,Female,Married,HR,Recruiter,2,2,Technical Degree,2021-12-30,18,15,6,7,5,1,40669,16,4,3,3,1,2,1,No,Non-Travel,18,3,1,Yes,2023-02-05,Cited burnout from continuous high-pressure deadlines.,No,Not Applicable,No,No retention conversation held before exit,2021,Work-Life Balance
107524,33,Male,Single,Finance,Finance Manager,2,2,Other,2019-03-19,11,4,1,0,1,6,51866,14,4,3,3,4,1,1,No,Travel_Rarely,23,2,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2019,Not Applicable
107525,36,Female,Married,HR,HR Manager,2,4,Human Resources,2017-02-26,17,13,6,7,7,4,32623,13,1,4,2,1,1,1,No,Travel_Frequently,21,1,2,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2017,Not Applicable
107526,24,Male,Married,IT,Data Analyst,2,5,Technical Degree,2018-07-06,5,3,0,1,0,4,114962,24,4,3,3,1,3,4,No,Travel_Rarely,34,0,6,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2018,Not Applicable
107527,33,Female,Married,Sales,Sales Executive,1,3,Business,2016-02-01,12,3,2,0,2,1,54694,17,1,3,2,1,3,2,No,Travel_Rarely,13,1,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
107528,30,Male,Married,Marketing,Content Strategist,1,5,Medical,2021-03-03,10,9,5,3,2,1,39072,15,3,4,1,2,2,2,No,Non-Travel,16,0,6,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2021,Not Applicable
107529,52,Female,Single,HR,HR Manager,5,3,Marketing,2022-12-17,28,18,5,10,7,6,97445,18,4,4,3,3,3,1,Yes,Travel_Rarely,12,2,4,Yes,2023-04-01,Employee cited below-market salary as primary reason for leaving.,Yes,Salary Hike,Yes,Action directly addressed root cause of dissatisfaction,2022,Compensation & Benefits
107530,23,Male,Single,R&D,Research Director,1,5,Human Resources,2020-12-26,0,0,0,0,0,5,28548,19,2,3,3,2,4,4,No,Travel_Frequently,14,0,2,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
107531,37,Male,Married,Marketing,Marketing Manager,3,2,Human Resources,2017-04-03,18,8,7,4,5,1,99023,17,2,3,1,1,2,2,No,Travel_Rarely,12,0,6,Yes,,Underutilized skills in current project assignment.,No,Not Applicable,Not Applicable,Employee did not resign,2017,Role Mismatch
107532,51,Male,Married,Sales,Account Manager,3,4,Life Sciences,2020-01-09,29,21,20,2,16,3,75495,22,4,4,1,3,2,1,Yes,Travel_Rarely,29,0,3,Yes,2025-11-20,Employee felt underutilized in current job responsibilities.,Yes,Role Change,Yes,Action directly addressed root cause of dissatisfaction,2020,Role Mismatch
107533,53,Male,Married,Finance,Finance Manager,4,5,Marketing,2021-04-28,31,21,4,12,9,3,96559,22,4,4,3,2,4,2,Yes,Travel_Frequently,19,2,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2021,Not Applicable
107534,40,Male,Single,Sales,Sales Executive,2,5,Technical Degree,2024-02-15,16,6,5,0,5,1,82190,18,4,4,3,3,3,1,No,Travel_Rarely,17,1,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2024,Not Applicable
107535,29,Male,Married,Marketing,Content Strategist,5,2,Life Sciences,2016-03-29,6,5,2,2,2,5,100346,17,1,3,3,2,3,4,Yes,Travel_Rarely,6,3,1,Yes,2016-09-18,Employee felt underutilized in current job responsibilities.,Yes,Promotion,No,Action did not address underlying root cause,2016,Role Mismatch
107536,34,Female,Married,Sales,Sales Manager,4,2,Human Resources,2018-05-03,13,11,8,0,9,4,89635,11,3,3,2,2,2,3,No,Travel_Rarely,38,2,6,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2018,Not Applicable
107537,29,Male,Married,R&D,Laboratory Technician,3,1,Computer Science,2018-05-20,10,7,5,1,2,3,99473,23,1,4,3,2,3,1,No,Travel_Frequently,13,1,0,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2018,Not Applicable
107538,46,Male,Single,Finance,Financial Analyst,5,4,Other,2022-07-11,27,24,22,0,11,0,63807,20,3,4,2,2,2,3,Yes,Travel_Rarely,23,0,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2022,Not Applicable
107539,32,Female,Married,Marketing,Marketing Executive,2,3,Business,2022-05-05,12,4,2,0,2,5,57946,17,4,4,4,3,4,1,No,Travel_Rarely,36,2,1,Yes,2025-03-14,Personal reasons unrelated to the organization.,Yes,Not Applicable,No,Non-negotiable personal/relocation factor,2022,Personal & Non-Negotiable
107540,45,Female,Divorced,HR,HR Executive,3,2,Marketing,2023-04-27,21,16,13,7,9,1,104189,16,3,2,2,3,3,3,Yes,Travel_Rarely,16,3,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2023,Not Applicable
107541,46,Male,Single,R&D,Laboratory Technician,3,2,Business,2020-05-28,22,9,6,4,4,6,54480,23,3,3,2,2,3,1,Yes,Travel_Rarely,35,3,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
107542,57,Male,Married,HR,HR Manager,1,5,Business,2023-03-10,33,31,14,13,11,5,89584,18,3,3,1,2,3,1,No,Travel_Frequently,19,0,0,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2023,Not Applicable
107543,35,Male,Married,Marketing,Marketing Manager,1,5,Life Sciences,2023-09-29,11,7,6,3,4,0,40573,13,2,4,4,2,2,4,No,Non-Travel,6,0,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2023,Not Applicable
107544,58,Male,Single,Marketing,Content Strategist,5,5,Life Sciences,2017-08-21,37,32,29,2,8,6,105353,20,4,4,4,4,3,1,No,Travel_Frequently,7,3,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2017,Not Applicable
107545,36,Male,Single,Sales,Account Manager,1,3,Other,2016-10-04,14,4,2,1,2,3,55011,19,2,3,3,2,1,4,Yes,Travel_Rarely,6,3,6,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
107546,47,Female,Married,Marketing,Content Strategist,1,4,Computer Science,2021-09-24,29,13,11,3,3,2,106703,13,3,1,4,3,3,2,Yes,Travel_Rarely,2,0,4,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2021,Not Applicable
107547,46,Female,Single,Marketing,Content Strategist,1,5,Technical Degree,2019-04-24,27,21,14,10,11,6,114471,21,2,3,2,3,3,3,Yes,Travel_Frequently,39,3,2,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2019,Not Applicable
107548,52,Male,Single,Finance,Accountant,3,4,Marketing,2023-09-22,33,16,13,5,15,1,109362,10,3,1,3,1,4,3,Yes,Travel_Rarely,5,3,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2023,Not Applicable
107549,39,Male,Married,R&D,Research Director,2,2,Life Sciences,2017-08-24,20,5,3,2,2,4,88125,13,4,4,1,4,4,2,No,Travel_Rarely,24,2,3,Yes,2019-10-25,Left due to inability to balance work and personal commitments.,Yes,Not Applicable,Yes,Action directly addressed root cause of dissatisfaction,2017,Personal & Non-Negotiable
107550,51,Male,Married,HR,Recruiter,2,5,Medical,2021-09-14,28,20,15,10,13,1,81419,23,2,4,2,3,1,1,No,Travel_Frequently,28,2,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2021,Not Applicable
107551,34,Male,Married,IT,IT Support,5,4,Life Sciences,2018-10-06,11,3,0,0,1,4,69329,11,3,3,4,3,2,2,No,Travel_Rarely,29,1,3,Yes,,Underutilized skills in current project assignment.,No,Not Applicable,Not Applicable,Employee did not resign,2018,Role Mismatch
107552,40,Male,Married,R&D,Research Scientist,5,1,Life Sciences,2016-05-29,22,14,3,6,5,3,34387,21,2,3,3,2,1,2,No,Travel_Frequently,39,3,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
107553,40,Female,Married,HR,Recruiter,5,1,Computer Science,2017-08-26,18,15,7,7,4,6,89543,17,3,4,4,3,3,4,Yes,Travel_Frequently,13,1,1,Yes,,Disagreement with team manager regarding team goals.,No,Not Applicable,Not Applicable,Employee did not resign,2017,Management & Culture
107554,48,Male,Married,HR,HR Executive,2,3,Computer Science,2023-01-24,28,18,14,3,8,0,44868,20,4,3,3,2,3,4,No,Travel_Rarely,24,1,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2023,Not Applicable
107555,45,Female,Single,Sales,Sales Executive,1,5,Computer Science,2017-06-19,24,14,3,6,8,3,76179,12,3,2,3,1,2,4,No,Travel_Frequently,23,0,1,Yes,,Disagreement with team manager regarding team goals.,No,Not Applicable,Not Applicable,Employee did not resign,2017,Management & Culture
107556,24,Male,Single,HR,Recruiter,5,4,Life Sciences,2017-05-18,4,1,0,0,0,5,42848,18,2,4,3,3,1,3,Yes,Non-Travel,23,1,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2017,Not Applicable
107557,52,Male,Married,Sales,Sales Manager,3,4,Marketing,2023-06-30,33,10,3,2,7,3,62775,11,2,4,3,4,1,4,No,Travel_Rarely,36,2,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2023,Not Applicable
107558,50,Male,Divorced,Sales,Account Manager,5,4,Human Resources,2021-05-02,27,5,4,1,3,4,71278,17,2,4,2,2,4,1,No,Travel_Rarely,37,3,0,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2021,Not Applicable
107559,25,Female,Single,HR,Recruiter,1,5,Human Resources,2019-07-06,5,4,3,0,1,2,74977,15,3,2,3,3,3,3,No,Travel_Rarely,34,3,4,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2019,Not Applicable
107560,58,Male,Divorced,IT,Data Scientist,5,3,Marketing,2022-07-21,37,8,3,4,3,4,40359,21,3,2,1,3,3,4,No,Travel_Rarely,12,0,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2022,Not Applicable
107561,46,Male,Married,Marketing,Marketing Executive,2,3,Technical Degree,2018-08-22,24,21,15,8,16,0,103689,19,2,1,2,2,1,4,No,Travel_Frequently,22,0,4,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2018,Not Applicable
107562,24,Male,Married,HR,HR Executive,4,2,Business,2017-11-03,3,1,0,0,0,2,54509,10,1,2,3,2,2,1,No,Travel_Rarely,35,0,6,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2017,Not Applicable
107563,40,Female,Married,IT,Software Engineer,1,3,Computer Science,2021-09-05,21,19,3,9,13,4,86265,19,3,4,2,2,4,4,Yes,Travel_Frequently,27,3,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2021,Not Applicable
107564,53,Female,Single,R&D,Laboratory Technician,4,2,Other,2017-05-04,31,10,4,4,2,0,46335,21,3,2,3,3,2,2,No,Travel_Rarely,39,3,0,Yes,,Disagreement with team manager regarding team goals.,No,Not Applicable,Not Applicable,Employee did not resign,2017,Management & Culture
107565,31,Male,Married,Finance,Finance Manager,3,5,Business,2024-07-07,12,10,3,1,8,6,92233,17,4,4,4,3,2,2,No,Travel_Rarely,7,0,4,Yes,2025-07-14,Reported ongoing conflict with direct manager.,Yes,Manager Change,Yes,Action directly addressed root cause of dissatisfaction,2024,Management & Culture
107566,57,Male,Single,Finance,Financial Analyst,5,5,Marketing,2024-10-02,34,30,14,14,20,6,99679,24,3,3,4,1,1,4,Yes,Travel_Rarely,3,2,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2024,Not Applicable
107567,37,Male,Married,R&D,Manufacturing Director,1,2,Other,2016-11-09,15,8,3,2,5,1,32709,15,3,3,2,3,3,2,No,Travel_Rarely,9,2,2,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
107568,29,Male,Single,HR,Recruiter,2,4,Human Resources,2024-02-20,9,8,2,0,6,5,89038,21,4,4,3,3,2,1,No,Travel_Rarely,33,3,5,Yes,,Expressed interest in leadership promotion and professional advancement.,No,Not Applicable,Not Applicable,Employee did not resign,2024,Career Advancement
107570,41,Male,Single,R&D,Laboratory Technician,5,4,Marketing,2024-02-06,22,6,3,1,3,3,102945,24,3,2,4,3,1,2,Yes,Travel_Rarely,36,2,4,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2024,Not Applicable
107571,47,Female,Married,Finance,Financial Analyst,5,1,Human Resources,2018-04-15,26,25,7,0,11,5,65330,19,3,3,2,1,3,3,No,Non-Travel,11,1,0,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2018,Not Applicable
107572,57,Female,Single,R&D,Laboratory Technician,1,1,Human Resources,2016-10-07,38,15,5,8,10,1,26320,17,2,3,4,3,2,3,Yes,Travel_Frequently,7,1,1,Yes,2020-03-02,Personal health reasons cited for resignation.,Yes,Not Applicable,No,Non-negotiable personal/relocation factor,2016,Personal & Non-Negotiable
107573,28,Female,Single,Finance,Accountant,1,4,Business,2016-08-04,7,1,0,0,0,5,94536,21,3,2,1,4,1,3,No,Travel_Rarely,30,1,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
107574,58,Male,Single,Sales,Sales Manager,2,1,Life Sciences,2021-06-16,39,20,8,5,9,6,91619,23,3,3,2,2,2,1,No,Travel_Rarely,5,1,5,Yes,,Workload burnout from overtime working hours.,No,Not Applicable,Not Applicable,Employee did not resign,2021,Work-Life Balance
107575,41,Female,Married,HR,Recruiter,1,5,Human Resources,2016-10-22,17,16,4,4,6,4,95890,18,4,3,4,2,3,1,No,Travel_Rarely,34,1,6,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
107576,25,Male,Married,Finance,Financial Analyst,3,3,Medical,2019-05-05,7,6,2,2,4,2,26059,20,3,4,4,3,4,3,Yes,Travel_Frequently,27,1,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2019,Not Applicable
107577,57,Male,Married,IT,Data Analyst,3,5,Medical,2024-10-18,34,9,4,0,5,3,111325,20,1,4,1,1,3,3,Yes,Travel_Rarely,28,0,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2024,Not Applicable
107578,34,Female,Married,HR,HR Manager,5,1,Computer Science,2016-04-15,13,6,4,2,2,6,60418,22,3,3,1,4,3,2,Yes,Travel_Rarely,31,3,5,Yes,,Underutilized skills in current project assignment.,No,Not Applicable,Not Applicable,Employee did not resign,2016,Role Mismatch
107579,45,Male,Single,Sales,Sales Manager,1,2,Human Resources,2022-11-28,25,15,12,6,12,3,100845,13,2,1,3,2,3,4,No,Travel_Rarely,16,2,1,Yes,,Underutilized skills in current project assignment.,No,Not Applicable,Not Applicable,Employee did not resign,2022,Role Mismatch
107580,48,Male,Married,Sales,Account Manager,2,1,Marketing,2024-06-18,29,24,5,4,15,1,25108,10,3,4,1,1,3,1,No,Travel_Rarely,39,0,2,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2024,Not Applicable
107581,21,Male,Single,Finance,Financial Analyst,2,3,Business,2023-05-03,0,0,0,0,0,5,81106,14,4,1,4,2,1,2,Yes,Non-Travel,2,1,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2023,Not Applicable
107582,29,Male,Married,IT,Data Analyst,3,1,Life Sciences,2016-07-20,6,1,0,0,0,2,98612,10,4,4,3,1,1,3,No,Travel_Rarely,3,1,0,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
